数据时间,投料风机频率反馈,投料风机电流反馈,投料推料器运行信号,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,炉膛压力,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙电机运行信号,石灰浆浓度,雾化石灰浆流量,反应塔温度,雾化石灰浆开关阀信号,湿法塔PH,湿式洗涤塔氢氧化钠流量,湿法塔温度,雾化器电机电流,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,SCR氨逃逸量,SCR还原剂流量,SCR反应器进口温度,SCR反应器出口温度,SCR设备运行信号,活性炭喷射量,活性炭电机运行信号,布袋进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气干基流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-07-03 20:32:00,49.99,27.18,1.00,--,1080.82,1120.40,-260.97,9.58,65.49,1.00,65.93,13.05,1.00,100.44,1.00,0.07,0.00,10.00,2401.17,153.06,--,7.32,1.02,65.33,37.00,25.47,222.61,1.00,4.50,13.17,186.66,172.99,--,6.46,1.00,955.09,143.59,1.00,121.15,-128.47,68809.99,23.92,7.21,1.79,10.38,84.46,0.20,3.00
2025-07-03 20:34:00,49.98,25.94,1.00,--,1078.13,1117.97,-241.18,9.57,66.17,1.00,66.52,15.51,1.00,100.44,1.00,0.07,0.00,10.00,2422.81,153.34,--,7.43,0.96,65.38,36.80,25.44,222.39,1.00,4.68,12.90,186.56,172.81,--,6.25,1.00,979.75,143.60,1.00,121.12,-134.72,69442.98,24.09,7.56,1.96,10.58,81.40,0.52,3.12
2025-07-03 20:36:00,49.97,27.59,1.00,--,1072.06,1113.41,-227.50,9.58,64.16,1.00,66.76,16.25,1.00,100.44,1.00,0.07,0.00,10.00,2463.02,153.66,--,7.45,0.89,65.29,36.90,25.49,222.36,1.00,4.58,13.06,186.43,172.65,--,6.07,1.00,965.74,143.80,1.00,121.08,-126.85,69294.51,23.98,7.69,1.88,10.21,82.31,0.20,2.79
2025-07-03 20:38:00,49.99,27.68,1.00,--,1072.55,1114.08,-258.68,9.58,66.29,1.00,66.27,15.46,1.00,100.44,1.00,0.08,0.00,10.00,2424.14,153.99,--,7.51,0.85,65.26,36.80,25.61,222.27,1.00,4.43,12.92,186.31,172.56,--,7.33,1.00,1003.47,143.70,1.00,120.99,-131.71,68423.90,23.98,7.49,1.94,10.01,80.08,0.20,3.13
2025-07-03 20:40:00,49.97,27.34,1.00,--,1076.75,1117.14,-219.10,9.58,65.23,1.00,66.21,12.80,1.00,100.44,1.00,0.08,0.00,10.00,2403.60,154.49,--,7.53,0.79,65.44,37.00,25.56,222.17,1.00,4.50,13.03,186.20,172.45,--,7.05,1.00,985.88,143.78,0.00,121.03,-138.66,69435.86,24.15,7.19,1.95,10.21,78.78,0.20,2.91
2025-07-03 20:42:00,49.99,27.26,1.00,--,1083.19,1121.43,-166.46,9.58,66.61,1.00,66.13,15.78,1.00,100.44,1.00,0.07,0.00,10.00,2416.22,154.67,--,7.51,0.73,65.63,37.00,31.44,222.02,1.00,4.51,12.80,186.17,172.35,--,6.99,1.00,964.12,143.83,0.00,121.01,-122.92,67454.47,24.25,6.80,1.86,10.36,80.56,0.20,3.00
2025-07-03 20:44:00,49.97,26.93,1.00,--,1085.91,1124.66,-200.14,9.58,64.10,1.00,66.38,14.15,1.00,100.44,1.00,0.07,0.00,10.00,2456.46,154.35,--,7.44,0.67,65.59,37.00,31.51,222.02,1.00,4.53,12.85,186.27,172.22,--,6.82,1.00,941.09,143.76,1.00,121.01,-130.09,68198.16,24.39,7.30,1.79,10.78,75.71,3.16,2.91
2025-07-03 20:46:00,49.99,26.37,1.00,--,1092.01,1129.87,-214.86,13.44,66.54,1.00,66.97,15.86,1.00,100.44,1.00,0.06,0.00,10.00,2486.00,154.67,--,7.34,0.60,65.51,36.90,31.49,222.05,1.00,4.36,13.20,186.20,172.10,--,7.40,1.00,997.57,143.65,1.00,120.94,-127.78,69415.07,24.25,6.96,1.91,11.67,80.94,0.20,3.01
2025-07-03 20:48:00,49.98,26.59,1.00,--,1092.70,1130.54,-258.61,14.59,66.13,1.00,66.97,16.12,1.00,100.44,1.00,0.08,0.00,10.00,2508.75,155.50,--,7.19,0.55,65.76,36.90,31.51,222.05,1.00,4.52,13.06,186.06,172.03,--,6.63,1.00,987.38,144.14,1.00,120.99,-140.28,69159.01,24.42,6.80,1.92,12.03,80.99,0.20,2.90
2025-07-03 20:50:00,49.99,27.74,1.00,--,1079.57,1119.80,-239.51,14.59,65.41,1.00,67.06,16.43,1.00,100.44,1.00,0.08,0.00,10.00,2391.50,154.51,--,7.04,0.48,65.50,37.00,31.58,221.99,1.00,4.61,13.17,186.23,171.94,--,6.51,1.00,965.74,144.21,1.00,120.97,-128.47,69518.50,24.45,7.66,1.97,11.48,82.31,0.20,3.01
2025-07-03 20:52:00,49.99,26.93,1.00,--,1072.26,1114.48,-141.32,14.59,65.60,1.00,67.20,17.02,1.00,100.44,1.00,0.07,0.00,10.00,2462.67,153.64,--,6.95,0.44,65.01,36.80,31.56,221.80,1.00,4.34,12.92,186.35,171.80,--,6.45,1.00,950.23,144.14,1.00,120.75,-122.22,70145.46,23.95,7.85,1.96,10.01,72.19,0.20,2.79
2025-07-03 20:54:00,49.97,26.77,1.00,--,1073.57,1114.81,-217.71,14.59,65.21,1.00,66.76,15.77,1.00,100.44,1.00,0.07,0.00,10.00,2553.45,154.15,--,6.86,0.38,65.00,36.80,31.40,221.74,1.00,4.30,13.15,186.23,171.76,--,7.23,1.00,955.44,143.92,1.00,120.66,-123.84,70094.60,23.92,7.60,1.94,10.58,73.93,0.20,2.69
2025-07-03 20:56:00,49.98,26.78,1.00,--,1076.19,1115.91,-201.32,14.59,65.57,1.00,66.28,15.98,1.00,100.44,1.00,0.08,0.00,10.00,2455.58,154.21,--,6.72,0.34,65.18,36.80,31.62,221.65,1.00,4.53,13.32,186.06,171.77,--,6.39,1.00,911.92,143.95,1.00,120.66,-137.04,69312.16,24.13,7.33,1.84,11.85,74.82,0.22,2.79
2025-07-03 20:58:00,49.99,25.94,1.00,--,1068.04,1106.35,-205.97,9.58,64.60,1.00,66.84,16.15,1.00,100.44,1.00,0.07,0.00,10.00,2538.48,153.26,--,6.57,0.31,65.00,36.80,31.56,221.46,1.00,4.53,13.03,186.14,171.76,--,7.28,1.00,984.26,143.73,1.00,120.61,-120.60,69697.11,23.98,7.61,2.00,11.48,74.82,0.20,2.69
2025-07-03 21:00:00,49.99,27.17,1.00,--,1062.09,1100.36,-266.94,9.58,65.29,1.00,66.96,16.07,1.00,100.44,1.00,0.09,0.00,10.00,2554.15,153.66,--,6.46,0.28,64.68,37.00,31.47,221.43,1.00,4.33,12.85,186.06,171.71,--,6.41,1.00,993.63,143.34,1.00,120.54,-124.54,69732.04,23.75,8.01,1.83,11.13,71.76,0.81,2.78
2025-07-03 21:02:00,49.97,27.10,1.00,--,1063.66,1101.62,-244.03,9.59,65.38,1.00,66.91,15.87,1.00,100.44,1.00,0.07,0.00,10.00,2448.98,154.37,--,6.34,0.26,64.84,37.30,31.44,221.15,1.00,4.30,13.10,185.87,171.71,--,6.59,1.00,956.48,143.37,1.00,120.49,-122.92,69854.99,23.83,7.32,1.87,14.42,62.97,5.18,2.91
2025-07-03 21:04:00,49.98,25.78,1.00,--,1070.43,1107.31,-239.65,9.58,64.56,1.00,66.96,15.79,1.00,100.44,1.00,0.06,0.00,10.00,2326.50,154.75,--,6.26,0.28,64.96,36.90,31.70,221.15,1.00,4.36,13.06,185.77,171.71,--,6.63,1.00,966.20,143.59,1.00,120.54,-121.53,69923.62,23.92,7.08,1.89,13.87,71.35,0.22,2.69
2025-07-03 21:06:00,49.97,25.95,1.00,--,1073.05,1109.07,-223.54,9.58,65.86,1.00,67.16,16.07,1.00,100.44,1.00,0.09,0.00,10.00,2421.06,154.77,--,6.13,0.30,64.92,37.20,31.60,221.15,1.00,4.42,12.87,185.79,171.68,--,6.60,1.00,971.41,143.77,1.00,120.54,-134.03,71030.01,23.83,7.43,1.92,13.87,73.93,0.20,2.79
2025-07-03 21:08:00,49.99,26.36,1.00,--,1076.75,1110.56,-240.56,9.58,64.64,1.00,67.20,16.14,1.00,100.44,1.00,0.07,0.00,10.00,2545.97,155.28,--,6.05,0.30,64.82,36.90,31.65,221.34,1.00,4.22,13.12,185.81,171.58,--,6.43,1.00,986.69,143.85,1.00,120.47,-122.92,70081.61,23.72,7.24,1.93,13.67,68.24,6.50,2.79
2025-07-03 21:10:00,49.99,26.19,1.00,--,1072.00,1105.75,-266.11,9.58,65.22,1.00,65.84,15.19,1.00,100.44,1.00,0.08,0.00,10.00,2422.07,154.85,--,5.97,0.33,64.84,36.90,31.18,221.43,1.00,4.33,12.90,185.91,171.52,--,7.08,1.00,938.54,143.96,1.00,120.42,-136.34,69005.23,23.81,7.63,1.94,12.95,69.51,0.20,2.91
2025-07-03 21:12:00,49.98,26.94,1.00,--,1057.59,1095.11,-230.14,9.59,65.67,1.00,66.35,15.56,1.00,100.44,1.00,0.08,0.00,10.00,2537.53,153.62,--,5.94,0.35,64.68,36.80,31.58,221.46,1.00,4.39,12.82,186.13,171.42,--,6.37,1.00,930.32,143.94,1.00,120.31,-130.09,69507.37,23.57,8.33,1.91,10.95,61.65,0.20,2.58
2025-07-03 21:14:00,49.99,26.33,1.00,--,1049.36,1087.07,-192.08,9.58,64.82,1.00,66.91,16.04,1.00,100.44,1.00,0.07,0.00,10.00,2544.84,154.25,--,5.99,0.38,64.52,37.10,31.51,221.43,1.00,4.12,12.99,186.00,171.37,--,6.55,1.00,974.07,143.60,1.00,120.21,-123.61,70548.87,23.39,7.91,1.91,10.01,51.56,0.20,2.80
2025-07-03 21:16:00,49.99,25.62,1.00,--,1045.23,1083.15,-205.00,9.58,66.66,1.00,67.26,16.18,1.00,100.44,1.00,0.09,0.00,10.00,2547.12,155.53,--,6.05,0.39,64.96,37.10,25.54,221.43,1.00,4.25,12.80,185.60,171.44,--,6.49,1.00,1007.06,143.56,1.00,120.35,-134.72,69111.43,23.92,7.59,1.87,9.83,62.08,0.20,2.79
2025-07-03 21:18:00,49.97,26.44,1.00,--,1042.05,1080.13,-212.50,9.58,65.05,1.00,67.30,16.16,1.00,100.44,1.00,0.09,0.00,10.00,2415.44,156.49,--,6.17,0.41,65.53,37.20,25.54,221.62,1.00,4.46,13.03,185.29,171.54,--,6.66,1.00,969.21,143.98,1.00,120.61,-125.23,70390.43,24.36,7.82,1.91,7.99,62.97,0.20,2.68
2025-07-03 21:20:00,49.99,25.98,1.00,--,1041.01,1080.16,-226.39,9.59,64.39,1.00,67.89,16.61,1.00,100.44,1.00,0.08,0.00,10.00,2397.62,157.02,--,6.39,0.42,65.46,36.90,25.80,221.74,1.00,4.44,12.92,185.17,171.52,--,6.71,1.00,1005.90,144.51,1.00,120.73,-130.09,70912.98,24.24,7.75,1.83,7.99,60.76,0.20,2.91
2025-07-03 21:22:00,49.99,26.53,1.00,--,1046.21,1084.37,-195.90,9.59,64.41,1.00,67.94,16.76,1.00,100.44,1.00,0.08,0.00,10.00,2534.47,157.74,--,6.58,0.41,65.42,37.50,25.59,222.11,1.00,4.33,12.87,185.12,171.38,--,6.43,1.00,956.60,144.79,1.00,120.61,-120.60,71014.76,24.19,7.17,1.94,15.49,73.56,0.22,2.79
2025-07-03 21:24:00,49.98,26.04,1.00,--,1048.58,1087.92,-183.54,9.58,66.31,1.00,67.99,17.41,1.00,100.44,1.00,0.07,0.00,10.00,2417.75,157.83,--,6.60,0.40,65.38,37.00,25.66,222.36,1.00,4.38,12.82,185.28,171.26,--,7.27,1.00,925.00,145.31,1.00,120.59,-120.60,70479.78,24.39,7.47,1.85,47.82,73.51,0.20,2.79
2025-07-03 21:26:00,49.97,26.45,1.00,--,1048.41,1085.68,-208.33,9.59,64.24,1.00,68.45,17.95,1.00,100.44,1.00,0.08,0.00,10.00,2365.13,158.29,--,6.64,0.39,65.21,36.70,25.75,222.73,1.00,4.27,13.10,185.41,171.11,--,6.45,1.00,1037.27,145.33,1.00,120.49,-122.22,70962.69,24.09,7.58,2.00,46.17,77.88,0.20,3.01
2025-07-03 21:28:00,49.99,27.11,1.00,--,1053.46,1088.65,-249.72,9.59,65.09,1.00,67.59,16.53,1.00,100.44,1.00,0.08,0.00,10.00,2550.27,158.65,--,6.66,0.38,65.33,36.70,25.51,222.95,1.00,4.30,12.70,185.54,171.06,--,6.44,1.00,1004.05,145.49,1.00,120.42,-128.47,70080.66,24.13,7.20,1.84,45.05,78.78,0.20,2.91
2025-07-03 21:30:00,49.98,26.28,1.00,--,1051.73,1086.74,-264.44,9.59,64.95,1.00,67.41,16.80,1.00,100.44,1.00,0.07,0.00,10.00,2451.71,158.30,--,6.64,0.37,65.29,37.00,25.68,223.13,1.00,4.38,13.15,185.81,171.03,--,6.91,1.00,995.25,145.85,0.00,120.38,-124.54,69825.33,24.25,7.67,1.94,52.96,79.25,0.20,3.13
2025-07-03 21:32:00,49.99,26.52,1.00,--,1037.90,1074.09,-217.15,9.59,64.08,1.00,67.06,16.12,1.00,100.44,1.00,0.07,0.00,10.00,2449.51,157.26,--,6.61,0.37,65.00,37.10,25.68,223.23,1.00,4.36,12.87,186.25,170.99,--,6.78,1.00,960.42,145.52,1.00,120.21,-124.54,71957.79,23.77,8.20,1.94,47.84,78.40,0.20,2.90
2025-07-03 21:34:00,49.99,27.58,1.00,--,1027.30,1064.70,-258.40,9.59,64.30,1.00,66.38,15.55,1.00,100.44,1.00,0.09,0.00,10.00,2402.83,157.42,--,6.64,0.36,64.84,36.80,25.71,223.26,1.00,4.14,13.17,186.33,171.01,--,6.56,1.00,990.51,145.49,1.00,120.09,-123.84,70506.59,23.39,7.84,1.97,36.81,76.57,0.20,3.01
2025-07-03 21:36:00,49.99,26.12,1.00,--,1016.31,1054.95,-200.35,9.59,65.21,1.00,67.55,16.33,1.00,100.44,1.00,0.08,0.00,10.00,2548.46,157.19,--,6.67,0.34,64.96,37.10,25.73,223.26,1.00,4.29,13.01,186.35,171.13,--,6.24,1.00,993.17,145.69,1.00,120.12,-122.92,70787.44,23.86,8.38,1.97,30.23,79.62,0.20,3.13
2025-07-03 21:38:00,49.97,26.28,1.00,--,1013.57,1052.09,-194.79,9.58,65.67,1.00,68.49,17.56,1.00,100.44,1.00,0.07,0.00,10.00,2399.39,157.92,--,6.78,0.32,65.07,36.80,25.59,223.38,1.00,4.15,13.08,186.23,171.29,--,7.41,1.00,1022.57,145.74,1.00,120.28,-126.85,71414.98,23.74,8.04,1.85,16.98,75.71,0.20,3.01
2025-07-03 21:40:00,49.98,26.29,1.00,--,1015.60,1053.29,-272.50,9.59,65.69,1.00,67.74,16.13,1.00,100.44,1.00,0.08,0.00,10.00,2364.18,159.19,--,6.85,0.31,65.50,37.00,25.68,223.41,1.00,4.19,13.17,186.00,171.50,--,7.31,1.00,1019.68,145.97,1.00,120.40,-128.47,70834.06,24.39,7.48,1.87,16.26,78.40,0.20,3.13
2025-07-03 21:42:00,49.98,26.52,1.00,--,1014.70,1052.35,-189.31,9.59,64.74,1.00,67.45,16.75,1.00,100.44,1.00,0.09,0.00,10.00,2422.07,159.19,--,6.85,0.28,65.86,36.90,25.71,223.53,1.00,4.29,13.03,186.02,171.60,--,6.56,1.00,976.39,146.42,1.00,120.58,-129.17,69370.75,24.83,7.47,1.90,19.00,80.08,0.22,2.91
2025-07-03 21:44:00,49.99,26.85,1.00,--,1013.41,1050.88,-191.74,9.59,64.27,1.00,69.55,18.11,1.00,100.44,1.00,0.07,0.00,10.00,2453.50,159.47,--,6.84,0.26,65.86,37.10,25.56,223.87,1.00,4.36,12.99,186.00,171.60,--,6.97,1.00,1027.78,146.51,1.00,120.66,-126.85,71719.39,24.75,7.82,1.73,12.97,76.61,0.20,3.01
2025-07-03 21:46:00,49.98,26.52,1.00,--,1020.46,1056.48,-200.83,9.59,64.21,1.00,69.62,17.75,1.00,100.45,1.00,0.08,0.00,10.00,2486.61,161.42,--,6.84,0.24,65.95,36.90,25.78,224.15,1.00,4.16,13.08,185.87,171.58,--,6.32,1.00,996.30,146.93,1.00,120.85,-125.23,72071.12,24.72,6.89,1.94,17.18,76.61,0.20,3.00
2025-07-03 21:48:00,49.99,25.96,1.00,--,1024.04,1059.97,-172.01,9.58,65.14,1.00,70.24,17.17,1.00,100.44,1.00,0.07,0.00,10.00,2491.24,162.03,--,6.77,0.21,66.03,37.10,25.63,224.65,1.00,4.35,12.92,185.97,171.54,--,6.65,1.00,1038.66,146.87,1.00,120.92,-122.22,71068.48,25.12,7.34,1.94,19.20,86.67,0.20,3.01
2025-07-03 21:50:00,49.99,26.69,1.00,--,1024.62,1059.68,-209.31,9.59,66.34,1.00,70.80,19.26,1.00,100.44,1.00,0.08,0.00,10.00,2550.58,163.21,--,6.69,0.19,65.83,36.60,25.49,225.02,1.00,4.08,13.06,186.09,171.46,--,7.05,1.00,1052.20,147.60,1.00,120.94,-126.85,73217.23,24.69,7.31,1.90,20.12,88.04,0.22,3.13
2025-07-03 21:52:00,49.97,25.95,1.00,--,1028.23,1062.19,-230.62,9.59,64.86,1.00,71.00,19.05,1.00,100.44,1.00,0.09,0.00,10.00,2408.14,164.99,--,6.59,0.18,66.34,37.20,25.58,225.64,1.00,4.04,13.01,186.20,171.54,--,6.56,1.00,1090.97,148.75,1.00,121.17,-126.16,72308.43,25.51,6.32,2.01,39.20,88.42,0.20,3.13
2025-07-03 21:54:00,49.98,26.53,1.00,--,1030.82,1064.25,-240.28,9.58,65.24,1.00,71.07,18.90,1.00,100.44,1.00,0.08,0.00,10.00,2378.89,165.56,--,6.41,0.17,66.65,37.00,25.63,226.29,1.00,4.22,12.92,186.59,171.60,--,6.88,1.00,1104.05,149.42,1.00,121.32,-125.23,71897.17,25.80,6.57,1.92,50.03,84.99,0.22,3.25
2025-07-03 21:56:00,49.99,26.68,1.00,--,1033.63,1066.40,-199.10,9.59,65.18,1.00,71.42,19.61,1.00,100.44,1.00,0.08,0.00,10.00,2293.11,165.99,--,6.28,0.17,66.70,36.70,25.80,226.87,1.00,4.05,12.92,186.98,171.64,--,7.41,1.00,1045.25,150.13,1.00,121.41,-122.92,71642.86,25.66,6.74,1.91,53.16,84.99,0.20,3.34
2025-07-03 21:58:00,49.99,27.18,1.00,--,1035.31,1067.97,-279.72,9.59,64.20,1.00,67.67,16.32,1.00,100.45,1.00,0.07,0.00,10.00,2410.94,164.62,--,6.17,0.19,66.76,36.60,25.51,227.37,1.00,4.10,13.01,187.78,171.68,--,7.33,1.00,989.93,150.42,1.00,121.31,-130.79,68580.48,25.83,6.69,1.96,69.48,83.19,0.20,3.34
2025-07-03 22:00:00,49.98,27.01,1.00,--,1027.49,1061.99,-269.86,9.59,65.06,1.00,66.45,15.68,1.00,100.44,1.00,0.06,0.00,10.00,2509.07,161.33,--,6.04,0.21,66.34,36.70,25.68,227.49,1.00,4.34,13.01,188.73,171.71,--,6.48,1.00,948.15,150.24,1.00,121.06,-125.23,68401.81,25.42,7.65,1.96,64.68,77.08,0.20,3.45
2025-07-03 22:02:00,49.98,27.27,1.00,--,1020.52,1056.55,-150.00,9.58,65.55,1.00,65.52,15.43,1.00,100.44,1.00,0.09,0.00,10.00,2547.87,158.81,--,6.05,0.23,65.91,36.80,25.56,227.43,1.00,4.12,13.20,189.41,171.80,--,7.44,1.00,926.50,149.49,0.00,120.73,-125.23,67141.09,24.66,8.09,1.94,31.28,75.76,0.20,3.01
2025-07-03 22:04:00,49.98,27.31,1.00,--,1015.95,1053.16,-249.31,9.58,65.24,1.00,66.10,15.31,1.00,100.45,1.00,0.07,0.00,10.00,2509.04,157.05,--,6.11,0.25,65.53,36.80,25.64,227.34,1.00,4.04,12.99,189.59,172.03,--,6.57,1.00,1000.93,148.74,0.00,120.61,-126.85,69058.84,24.25,8.31,2.04,29.86,66.88,0.20,3.35
2025-07-03 22:06:00,49.99,26.45,1.00,--,1016.56,1052.90,-209.65,9.59,65.97,1.00,66.67,16.11,1.00,100.44,1.00,0.07,0.00,10.00,2540.17,155.99,--,6.21,0.26,65.51,36.80,25.75,227.00,1.00,4.09,12.94,189.45,172.42,--,7.44,1.00,1008.56,147.99,1.00,120.61,-127.78,68999.62,24.09,7.74,1.88,24.54,64.29,0.20,3.23
2025-07-03 22:08:00,49.99,26.53,1.00,--,1016.95,1053.29,-192.57,9.59,64.49,1.00,67.54,17.02,1.00,100.44,1.00,0.08,0.00,10.00,2400.06,155.59,--,6.28,0.26,65.51,37.00,25.66,226.72,1.00,4.16,13.01,188.99,172.82,--,6.32,1.00,1003.36,146.93,1.00,120.75,-130.79,71056.25,24.30,7.64,1.91,20.86,65.18,0.20,3.34
2025-07-03 22:10:00,49.99,26.62,1.00,--,1025.55,1059.45,-233.68,9.59,65.53,1.00,67.72,16.59,1.00,100.44,1.00,0.08,0.00,10.00,2492.70,156.60,--,6.40,0.26,65.44,36.70,25.73,226.44,1.00,4.01,13.03,188.31,173.19,--,6.63,1.00,1000.23,146.55,1.00,120.97,-128.47,70396.13,24.15,7.24,2.05,21.20,68.29,0.20,3.35
2025-07-03 22:12:00,49.99,26.21,1.00,--,1031.92,1065.23,-207.08,9.59,65.70,1.00,68.18,16.90,1.00,100.44,1.00,0.07,0.00,10.00,2417.64,157.10,--,6.42,0.26,65.61,36.80,25.66,226.32,1.00,4.23,13.01,187.82,173.45,--,6.44,1.00,1011.92,146.61,1.00,121.19,-126.16,71167.09,24.54,7.37,2.03,29.27,69.93,0.20,3.46
2025-07-03 22:14:00,49.98,26.52,1.00,--,1039.20,1070.75,-203.61,9.59,65.02,1.00,69.09,17.50,1.00,100.44,1.00,0.09,0.00,10.00,2463.03,157.73,--,6.42,0.26,65.63,36.80,25.85,226.22,1.00,4.19,13.03,187.54,173.53,--,7.29,1.00,1003.59,146.59,1.00,121.32,-126.16,72677.02,24.42,7.09,1.83,25.05,76.65,0.20,3.35
2025-07-03 22:16:00,49.97,26.94,1.00,--,1048.58,1077.41,-267.85,9.59,64.73,1.00,67.37,16.25,1.00,100.44,1.00,0.09,0.00,10.00,2508.56,158.57,--,6.40,0.25,65.74,36.90,25.68,226.07,1.00,4.07,13.12,187.38,173.46,--,6.19,1.00,981.60,146.65,1.00,121.39,-127.78,69240.12,24.60,6.80,1.93,29.86,80.08,0.20,3.33
2025-07-03 22:18:00,49.97,26.22,1.00,--,1054.17,1082.56,-248.68,9.59,64.85,1.00,66.96,16.00,1.00,100.44,1.00,0.09,0.00,10.00,2426.87,157.61,--,6.34,0.25,65.83,36.90,25.61,225.88,1.00,4.37,13.08,187.57,173.32,--,6.33,1.00,980.21,146.65,1.00,121.34,-129.17,68679.09,24.86,7.17,2.05,56.81,68.29,4.76,3.68
2025-07-03 22:20:00,49.99,26.38,1.00,--,1058.34,1085.12,-199.58,9.59,65.96,1.00,66.91,14.29,1.00,100.44,1.00,0.08,0.00,10.00,2500.81,156.62,--,6.31,0.25,65.57,37.20,25.52,225.82,1.00,4.27,12.97,187.82,173.08,--,6.90,1.00,956.25,146.54,1.00,121.19,-123.84,69562.42,24.24,7.47,1.95,35.34,72.61,0.20,3.34
2025-07-03 22:22:00,49.97,26.95,1.00,--,1063.33,1088.02,-246.87,9.59,64.10,1.00,66.25,15.50,1.00,100.44,1.00,0.08,0.00,10.00,2513.88,156.82,--,6.32,0.26,65.46,37.00,25.64,225.54,1.00,3.97,13.17,187.93,172.96,--,7.43,1.00,940.86,146.35,1.00,121.06,-129.17,69366.63,24.13,7.02,1.87,41.97,75.72,0.22,3.47
2025-07-03 22:24:00,49.99,27.18,1.00,--,1070.13,1094.68,-250.69,9.59,64.65,1.00,65.99,15.30,1.00,100.45,1.00,20.37,1.00,10.00,2430.66,156.60,--,6.23,0.27,65.69,37.30,25.63,225.48,1.00,4.16,12.94,187.97,172.91,--,6.30,1.00,959.61,145.90,1.00,121.03,-130.79,68824.91,24.59,6.90,1.91,62.84,62.08,3.88,3.35
2025-07-03 22:26:00,49.98,27.76,1.00,--,1074.32,1099.17,-215.00,9.59,65.31,1.00,66.07,15.30,1.00,100.45,1.00,20.40,1.00,10.00,2507.76,155.71,--,6.20,0.28,65.59,36.90,25.66,225.20,1.00,4.12,13.15,188.08,172.88,--,6.25,1.00,936.92,145.92,1.00,120.99,-129.17,69136.16,24.30,7.06,2.05,35.75,66.50,0.22,3.68
2025-07-03 22:28:00,49.97,28.00,1.00,--,1079.18,1103.40,-227.78,19.66,64.58,1.00,65.63,15.07,1.00,100.45,1.00,20.37,1.00,10.00,2505.31,155.83,--,6.27,0.29,65.74,37.10,25.45,225.02,1.00,4.04,13.01,187.93,172.93,--,7.10,1.00,945.60,145.59,1.00,120.97,-127.78,67687.32,24.48,6.60,1.95,27.27,70.88,0.20,3.55
2025-07-03 22:30:00,49.99,27.59,1.00,--,1080.36,1106.75,-239.86,19.66,65.37,1.00,65.38,14.95,1.00,100.44,1.00,0.08,0.00,10.00,2446.70,155.12,--,6.32,0.29,65.99,37.00,25.54,224.74,1.00,4.44,12.99,187.80,172.99,--,6.36,1.00,948.26,145.24,1.00,121.08,-130.09,68117.73,24.98,6.69,2.04,39.94,62.97,2.57,3.34
2025-07-03 22:32:00,49.99,27.75,1.00,--,1078.78,1107.31,-214.79,19.66,65.88,1.00,65.84,15.29,1.00,100.44,1.00,0.07,0.00,10.00,2491.99,154.60,--,6.37,0.29,65.82,36.90,25.70,224.46,1.00,4.28,13.08,187.78,172.99,--,6.40,1.00,947.11,145.10,1.00,121.03,-130.09,68693.64,24.42,6.91,1.93,40.31,74.86,0.22,3.46
2025-07-03 22:34:00,49.98,27.81,1.00,--,1083.12,1111.49,-255.49,19.66,66.11,1.00,65.10,15.28,1.00,100.44,1.00,0.06,0.00,10.00,2474.87,155.50,--,6.41,0.29,65.90,37.00,25.47,224.31,1.00,4.15,12.64,187.50,173.00,--,6.23,1.00,933.56,144.76,1.00,121.06,-127.78,67685.05,24.69,6.53,1.86,31.70,78.40,0.20,3.55
2025-07-03 22:36:00,49.99,27.57,1.00,--,1083.15,1112.52,-257.43,19.66,64.56,1.00,64.25,14.51,1.00,100.44,1.00,0.08,0.00,10.00,2499.50,155.26,--,6.40,0.28,66.08,37.00,25.73,223.91,1.00,4.32,13.29,187.38,172.99,--,6.19,1.00,927.66,144.92,0.00,121.06,-137.04,66221.84,24.95,6.53,2.00,55.34,66.93,0.20,3.56
2025-07-03 22:38:00,49.99,26.84,1.00,--,1081.67,1112.48,-206.04,19.64,64.71,1.00,64.78,14.58,1.00,100.44,1.00,0.08,0.00,10.00,2442.71,154.20,--,6.37,0.28,66.02,36.80,25.73,223.78,1.00,4.53,12.94,187.54,172.91,--,7.41,1.00,913.77,144.74,0.00,121.01,-135.42,67239.27,24.66,7.24,2.02,32.62,80.51,0.22,3.35
2025-07-03 22:40:00,49.97,28.41,1.00,--,1084.57,1115.61,-246.18,19.66,65.99,1.00,64.44,14.41,1.00,100.45,1.00,0.09,0.00,10.00,2493.42,153.88,--,6.41,0.28,65.86,37.00,25.63,223.66,1.00,4.33,12.94,187.59,172.82,--,7.42,1.00,954.51,144.44,0.00,120.92,-127.78,67000.48,24.42,6.78,1.83,31.32,78.72,0.20,3.22
