数据时间,1#变频给料机状态,2#变频给料机状态,3#变频给料机状态,#1炉左一给料炉排行程,#1炉左二给料炉排行程,#1炉左三给料炉排行程,#1炉右三给料炉排行程,#1炉右二给料炉排行程,#1炉右一给料炉排行程,#2炉左一给料炉排行程,#2炉左二给料炉排行程,#2炉左三给料炉排行程,#2炉右三给料炉排行程,#2炉右二给料炉排行程,#2炉右一给料炉排行程,1#辅助燃烧器运行信号左,1#辅助燃烧器运行信号右,2#辅助燃烧器运行信号左,2#辅助燃烧器运行信号右,#1炉第一烟道上部温度T10（顶间左侧）,#1炉第一烟道上部温度T11（顶间中侧）,#1炉第一烟道上部温度T12（顶间右侧）,,#1炉第一烟道中部温度T20（中间左侧),#1炉第一烟道中部温度T21（中间中侧）,#1炉第一烟道中部温度T22（中间右间）,,,#2炉第一烟道上部温度T10（顶间左侧）,#2炉第一烟道上部温度T11（顶间中侧）,#2炉第一烟道上部温度T12（顶间右侧）,,#2炉第一烟道中部温度T20（中间左侧),#2炉第一烟道中部温度T21（中间中侧）,#2炉第一烟道中部温度T22（中间右间）,,,#1炉炉膛压力,,#2炉炉膛压力,1#炉5单元右侧一次风机电机电流,1#炉1单元左侧一次风机电机电流,1#炉2单元左侧一次风机电机电流,1#炉3单元左侧一次风机电机电流,1#炉4单元左侧一次风机电机电流,1#炉5单元左侧一次风机电机电流,1#炉1单元右侧一次风机电机电流,1#炉2单元右侧一次风机电机电流,1#炉3单元右侧一次风机电机电流,1#炉4单元右侧一次风机电机电流,1#炉5单元右侧一次风机电机运行,1#炉1单元左侧一次风机电机运行,1#炉2单元左侧一次风机电机运行,1#炉3单元左侧一次风机电机运行,1#炉4单元左侧一次风机电机运行,1#炉5单元左侧一次风机电机运行,1#炉1单元右侧一次风机电机运行,1#炉2单元右侧一次风机电机运行,1#炉3单元右侧一次风机电机运行,1#炉4单元右侧一次风机电机运行,2#炉5单元右侧一次风机电机电流,2#炉1单元左侧一次风机电机电流,2#炉2单元左侧一次风机电机电流,2#炉3单元左侧一次风机电机电流,2#炉4单元左侧一次风机电机电流,2#炉5单元左侧一次风机电机电流,2#炉1单元右侧一次风机电机电流,2#炉2单元右侧一次风机电机电流,2#炉3单元右侧一次风机电机电流,2#炉4单元右侧一次风机电机电流,2#炉5单元右侧一次风机电机运行,2#炉1单元左侧一次风机电机运行,2#炉2单元左侧一次风机电机运行,2#炉3单元左侧一次风机电机运行,2#炉4单元左侧一次风机电机运行,2#炉5单元左侧一次风机电机运行,2#炉1单元右侧一次风机电机运行,2#炉2单元右侧一次风机电机运行,2#炉3单元右侧一次风机电机运行,2#炉4单元右侧一次风机电机运行,1#炉二次风机频率,1#炉二次风机电流,1#炉二次风机电机变频运行,2#炉二次风机频率,2#炉二次风机电流,2#炉二次风机电机变频运行,1#炉引风机速度反馈,1#炉引风机变频器电流,1#炉引风机进口调节风门阀位反馈,1#炉引风机运行,1#炉引风机变频器工频状态,1#炉引风机变频器变频状态,2#炉引风机速度反馈,2#炉引风机变频器电流,2#炉引风机进口调节风门阀位反馈,2#炉引风机变频器运行,2#炉引风机变频器工频状态,2#炉引风机变频器变频状态,炉外干法仓累积量,炉内干法仓累积量,公用仓累积量,1#炉雾化器石灰浆流量计 FT1001,1#制浆累计重量,1#炉反应塔温度,1#炉雾化器石灰浆开关阀,2#炉雾化器石灰浆流量计 FT1001,2#制浆累计重量,2#炉反应塔温度,2#炉雾化器石灰浆开关阀,氢氧化钠稀释泵累积流量（总）,1#炉PH1,1#炉PH2,1#炉氢氧化钠累积流量,1#炉反应塔温度1,1#炉反应塔温度2,2#炉PH1,2#炉PH2,2#炉氢氧化钠累积流量,2#炉反应塔温度1,2#炉反应塔温度2,1#炉还原剂累积流量1（氨水）,1#炉还原剂累积流量2（氨水）,1#炉第一烟道顶部平均温度,1#SNCR运行信号（1#阀门开）,1#SNCR运行信号（2#阀门开）,2#炉还原剂累积流量1（氨水）,2#炉还原剂累积流量2（氨水）,2#炉第一烟道顶部平均温度,2#SNCR运行信号（1#阀门开）,2#SNCR运行信号（2#阀门开）,1#还原剂流量,1#SCR反应器进口温度,1#SCR反应器出口温度,2#还原剂流量,2#SCR反应器进口温度,2#SCR反应器出口温度,1#罐活性炭称重1瞬时流量,1#罐活性炭称重2瞬时流量,1#罐活性炭称重3瞬时流量,1#罐活性炭称重1累积,1#罐活性炭称重2累积,1#罐活性炭称重3累积,1#罐1#电机运行,1#罐2#电机运行,1#罐3#电机运行,1#炉除尘器总差压  PT2001,1#炉布袋除尘器进口温度,2#炉除尘器总差压  PT2001,2#炉布袋除尘器进口温度,1#炉CEMS出口温度,1#炉CEMS出口压力,1#炉烟气流量,1#炉CEMS出口湿度,1#炉O2,1#炉粉尘,1#炉SO2,1#炉Nox,1#炉CO,1#炉HCL,1#炉NH3逃逸,2#炉CEMS出口温度,2#炉CEMS出口压力,2#炉烟气流量,2#炉CEMS出口湿度,2#炉O2,2#炉粉尘,2#炉SO2,2#炉Nox,2#炉CO,2#炉HCL,2#炉NH3逃逸
2025-05-23 21:26:00,0.00,0.00,0.00,742.87,741.98,-23.09,592.71,742.53,744.17,-4.05,3.00,-9.09,-9.20,-5.33,-6.06,0.00,0.00,0.00,0.00,1059.18,1057.53,1009.07,1041.93 ,1104.40,1094.72,1031.88,1077.00 ,1059.46 ,1036.75,1109.80,1044.10,1063.55 ,1120.38,1128.93,1070.43,1106.58 ,1085.07 ,-376.52,,-132.27,13.71,24.60,22.08,73.62,73.47,16.10,26.00,23.95,80.33,62.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,26.21,24.13,63.16,72.94,13.71,27.11,26.52,65.48,63.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.85,55.33,100.21,0.00,0.00,0.00,39.08,54.97,100.07,0.00,0.00,0.00,1.83,71582.69,90.79,2063.80,112638.92,157.55,0.00,1705.73,119461.76,163.54,0.00,39214.96,2.70,3.50,98.34,63.50,63.90,7.40,6.90,44.26,65.60,65.50,170.29,165.96,1076.01,0.00,0.00,179.06,194.66,1082.16,0.00,0.00,24.90,177.40,174.20,24.90,184.20,183.10,0.12,15.23,14.56,5959.00,7023.00,2698.00,0.00,0.00,0.00,970.78,161.20,938.95,166.67,116.73,-435.50,119895.98,23.15,11.92,2.59,4.37,55.07,3.76,1.98,1.58,132.98,-714.50,162577.89,27.49,8.66,1.84,8.93,54.15,0.00,3.34,1.45
2025-05-23 21:28:00,0.00,0.00,0.00,224.64,226.68,-23.42,144.03,231.35,230.17,287.73,322.66,-9.41,-9.20,329.96,327.28,0.00,0.00,0.00,0.00,1059.25,1057.00,1008.47,1041.57 ,1111.38,1107.18,1036.53,1085.03 ,1063.30 ,1038.55,1109.72,1036.75,1061.67 ,1118.80,1127.72,1062.40,1102.97 ,1082.32 ,-304.25,,-174.48,14.06,21.99,19.74,71.22,70.93,35.78,25.45,23.60,78.05,64.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,26.21,23.75,63.03,72.61,13.68,27.46,26.37,65.85,62.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.02,51.99,100.20,0.00,0.00,0.00,39.08,54.87,100.07,0.00,0.00,0.00,1.83,71591.93,90.79,2063.80,112638.92,157.73,0.00,1684.03,119461.76,163.63,0.00,39214.96,2.70,3.50,98.34,63.70,64.20,7.40,6.90,44.26,65.80,65.80,170.29,165.96,1082.27,0.00,0.00,179.06,194.66,1078.71,0.00,0.00,25.10,176.10,174.60,24.90,184.90,183.00,0.10,15.23,14.57,5959.00,7023.00,2698.00,0.00,0.00,0.00,954.86,161.89,950.52,166.75,117.21,-437.50,120600.65,23.47,10.56,1.86,9.01,51.46,4.60,1.63,1.40,133.02,-601.00,155897.78,27.44,8.79,1.34,12.38,55.65,0.00,3.66,1.46
2025-05-23 21:30:00,0.00,0.00,0.00,377.20,390.42,-23.63,257.31,387.06,397.60,414.90,425.09,-9.19,-7.79,417.96,425.47,0.00,0.00,0.00,0.00,1059.93,1056.62,1007.80,1041.45 ,1088.88,1098.25,1032.93,1073.35 ,1057.40 ,1040.50,1125.25,1039.97,1068.57 ,1130.28,1130.88,1062.70,1107.95 ,1088.26 ,-255.97,,-142.90,14.09,22.26,19.64,70.69,71.26,35.73,25.37,23.53,78.38,63.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,26.11,24.14,62.01,72.38,13.71,27.32,26.06,66.55,63.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.02,51.99,100.21,0.00,0.00,0.00,39.08,54.69,100.07,0.00,0.00,0.00,1.83,71601.34,90.80,2076.82,112638.92,158.16,0.00,1694.88,119461.76,163.72,0.00,39214.96,2.70,3.50,98.34,64.10,64.70,7.40,6.90,44.26,65.80,65.60,170.29,165.96,1072.79,0.00,0.00,179.06,194.66,1085.43,0.00,0.00,25.00,176.20,175.00,24.80,184.20,182.80,0.09,15.21,14.59,5959.00,7024.00,2699.00,0.00,0.00,0.00,1005.50,162.85,934.61,166.84,117.38,-443.50,125037.62,23.82,11.12,3.20,11.77,51.20,4.84,1.92,1.27,132.96,-591.50,159870.36,27.54,8.95,1.84,8.98,58.03,0.00,3.81,1.39
2025-05-23 21:32:00,0.00,0.00,0.00,577.72,580.31,-23.74,432.33,580.52,583.47,537.08,538.91,-9.19,-8.77,535.90,538.43,0.00,0.00,0.00,0.00,1059.33,1056.18,1007.12,1040.88 ,1078.75,1079.12,1034.58,1064.15 ,1052.51 ,1042.60,1143.78,1054.07,1080.15 ,1141.60,1138.38,1072.45,1117.48 ,1098.81 ,-254.88,,-164.06,14.05,21.69,19.62,70.75,71.43,35.59,25.11,23.43,78.50,64.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.34,27.08,16.64,58.03,75.19,13.59,28.27,18.60,60.33,62.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.02,52.12,100.20,0.00,0.00,0.00,39.07,54.83,100.07,0.00,0.00,0.00,1.83,71610.72,90.81,2087.67,112638.92,158.51,0.00,1692.71,119461.76,164.15,0.00,39214.96,2.60,3.40,98.34,63.90,64.60,7.40,6.90,44.26,65.90,65.80,170.29,165.96,1067.54,0.00,0.00,179.06,194.66,1096.41,0.00,0.00,24.90,176.50,175.20,24.90,184.90,182.80,0.09,15.20,14.59,5959.00,7024.00,2699.00,0.00,0.00,0.00,979.46,163.54,969.33,167.45,117.35,-435.50,123531.38,23.62,11.29,2.24,2.46,47.99,3.61,1.81,1.71,133.12,-716.00,153100.94,27.59,6.94,0.92,15.70,38.24,29.01,3.49,1.28
2025-05-23 21:34:00,0.00,0.00,0.00,760.02,760.75,-23.09,611.80,760.65,761.53,657.95,656.53,-9.30,-8.01,656.24,657.46,0.00,0.00,0.00,0.00,1058.20,1056.10,1006.45,1040.25 ,1097.12,1070.80,1032.40,1066.77 ,1053.51 ,1043.12,1135.07,1054.00,1077.40 ,1105.68,1139.88,1076.12,1107.23 ,1092.31 ,-292.97,,-188.48,14.05,22.08,19.37,69.92,72.13,35.84,25.39,23.30,78.06,64.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,16.08,16.93,59.99,75.59,13.22,22.08,17.58,60.36,63.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.87,124.38,0.00,34.02,52.12,100.20,0.00,0.00,0.00,39.07,54.85,100.07,0.00,0.00,0.00,1.83,71620.12,90.82,2096.35,112638.92,158.85,0.00,1705.73,119461.76,163.98,0.00,39214.96,2.60,3.40,98.34,63.70,64.40,9.20,8.70,44.27,66.10,66.10,170.29,165.96,1063.11,0.00,0.00,179.06,194.66,1082.24,0.00,0.00,25.00,175.80,175.00,25.00,184.50,182.70,0.12,15.21,14.59,5959.00,7025.00,2700.00,0.00,0.00,0.00,992.48,163.63,972.22,167.01,117.18,-436.50,134122.73,23.39,11.91,2.55,3.84,48.78,3.69,1.77,1.63,133.29,-653.00,155500.30,28.21,5.24,0.77,44.47,25.41,230.09,3.53,1.03
2025-05-23 21:36:00,0.00,0.00,0.00,315.03,313.60,-23.42,144.14,316.74,315.57,775.14,776.76,-9.52,-8.55,776.25,775.84,0.00,0.00,0.00,0.00,1056.62,1055.28,1005.93,1039.28 ,1075.38,1063.68,1030.90,1056.65 ,1047.97 ,1048.67,1113.85,1046.50,1069.67 ,1073.88,1128.93,1066.38,1089.73 ,1079.70 ,-254.34,,-155.16,13.99,22.05,18.87,68.95,71.23,35.52,25.74,23.13,76.62,64.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.02,21.23,16.26,59.64,74.63,13.42,21.96,17.39,60.97,63.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,124.69,0.00,34.02,52.12,100.20,0.00,0.00,0.00,39.07,54.99,100.07,0.00,0.00,0.00,1.83,71629.52,90.82,2065.97,112638.92,159.03,0.00,1705.73,119461.76,163.11,0.00,39214.96,2.60,3.40,98.34,63.40,64.10,9.90,9.40,44.34,65.90,65.40,170.29,165.96,1058.72,0.00,0.00,179.06,194.66,1060.49,0.00,0.00,25.10,177.00,175.10,25.00,184.90,183.50,0.09,15.20,14.58,5959.00,7025.00,2700.00,0.00,0.00,0.00,1005.50,163.80,953.41,165.80,117.05,-435.50,121949.97,23.18,11.82,2.80,5.23,50.16,3.76,1.74,1.48,132.68,-583.00,143235.38,27.49,9.68,1.41,36.56,48.40,395.77,6.15,1.06
2025-05-23 21:38:00,0.00,0.00,0.00,425.38,430.89,-23.42,285.74,430.46,432.97,254.31,282.40,-8.87,-7.57,283.30,278.88,0.00,0.00,0.00,0.00,1054.82,1054.53,1005.10,1038.15 ,1054.75,1044.33,1022.12,1040.40 ,1039.28 ,1047.85,1088.72,1034.05,1056.87 ,1038.78,1112.12,1057.00,1069.30 ,1063.09 ,-247.83,,-133.25,14.17,23.04,19.69,70.97,63.79,26.61,25.37,23.01,78.15,64.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,21.71,17.42,58.70,73.65,13.60,22.73,18.43,62.50,64.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,119.58,0.00,33.03,50.42,100.21,0.00,0.00,0.00,39.07,55.03,100.07,0.00,0.00,0.00,1.83,71638.89,90.83,2063.80,112638.92,159.29,0.00,1714.41,119461.76,162.33,0.00,39214.96,2.60,3.30,98.34,63.40,64.00,9.90,9.30,44.40,65.20,64.50,170.29,165.96,1048.86,0.00,0.00,179.06,194.66,1052.65,0.00,0.00,24.90,176.90,175.00,25.00,185.30,182.80,0.12,15.20,14.57,5959.00,7026.00,2701.00,0.00,0.00,0.00,992.48,163.98,953.41,164.93,116.81,-422.50,117808.43,23.22,12.07,3.06,4.16,50.10,3.63,1.88,1.52,132.15,-620.50,153392.69,25.92,10.56,1.63,12.36,55.19,11.01,6.31,2.70
2025-05-23 21:40:01,0.00,0.00,0.00,572.62,575.64,-23.31,427.67,574.77,579.45,323.64,325.70,-9.30,-8.23,338.86,328.03,0.00,0.00,0.00,0.00,1053.25,1054.00,1004.88,1037.38 ,1056.85,1032.25,1013.28,1034.13 ,1035.75 ,1049.20,1094.05,1034.50,1059.25 ,1032.70,1114.90,1061.35,1069.65 ,1064.45 ,-184.68,,-138.67,13.75,23.73,20.83,82.49,73.32,13.77,26.30,24.11,87.68,60.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,24.42,18.05,59.49,71.78,13.69,24.90,19.14,60.55,63.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.89,123.15,0.00,32.04,48.49,100.20,0.00,0.00,0.00,39.07,54.97,100.07,0.00,0.00,0.00,1.83,71648.29,90.84,2072.48,112638.92,159.38,0.00,1701.39,119461.76,161.89,0.00,39214.96,2.50,3.30,98.34,63.30,63.80,9.90,9.40,44.47,64.80,64.30,170.29,165.96,1043.73,0.00,0.00,179.06,194.66,1057.15,0.00,0.00,24.90,178.00,175.10,25.00,184.90,182.30,0.08,15.21,14.56,5959.00,7026.00,2701.00,0.00,0.00,0.00,933.16,163.37,963.54,164.41,116.35,-433.50,115686.59,22.84,12.56,3.07,3.68,45.36,3.74,1.99,1.52,132.04,-612.50,148451.67,25.73,10.77,1.68,3.57,56.76,0.54,7.63,3.73
2025-05-23 21:42:00,0.00,0.00,0.00,770.43,772.04,-23.74,621.24,769.76,96.38,451.47,456.12,-9.74,-8.33,459.52,454.45,0.00,0.00,0.00,0.00,1049.95,1052.35,1003.38,1035.23 ,1108.38,1050.10,1017.03,1058.50 ,1046.87 ,1052.12,1122.70,1048.00,1074.27 ,1040.65,1132.08,1077.18,1083.30 ,1078.79 ,-249.57,,-169.60,13.78,23.95,20.52,79.26,71.60,14.46,26.14,24.02,86.14,59.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.94,24.26,19.32,59.62,74.05,13.61,25.05,20.82,61.58,64.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.18,126.33,0.00,32.04,48.49,100.21,0.00,0.00,0.00,39.08,55.60,100.07,0.00,0.00,0.00,1.83,71655.99,90.84,2065.97,112638.92,159.46,0.00,1703.56,119461.76,161.55,0.00,39214.96,2.50,3.30,98.34,63.20,63.80,8.30,7.70,44.47,64.40,63.90,170.29,165.96,1050.14,0.00,0.00,179.06,194.66,1063.38,0.00,0.00,25.00,177.50,174.70,25.00,185.00,182.70,0.09,15.24,14.57,5959.00,7027.00,2702.00,0.00,0.00,0.00,969.33,162.93,975.12,164.24,116.40,-435.50,123268.48,22.80,11.84,3.10,0.69,41.54,3.79,2.04,1.29,132.01,-699.00,160250.75,25.38,10.82,1.23,6.80,53.52,0.00,7.95,3.76
2025-05-23 21:44:00,0.00,0.00,0.00,291.16,292.00,-22.98,142.62,292.22,332.28,581.46,582.53,-9.30,-8.55,581.04,581.62,0.00,0.00,0.00,0.00,1050.78,1051.45,1002.25,1034.83 ,1108.07,1047.85,1011.48,1055.80 ,1045.31 ,1050.78,1132.08,1057.90,1080.25 ,1058.12,1135.60,1084.75,1092.82 ,1086.54 ,-229.82,,-165.91,13.81,23.16,20.58,81.00,73.75,14.35,26.08,23.67,88.25,59.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,24.31,19.32,60.65,73.61,13.45,24.80,20.83,60.44,64.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89,120.10,0.00,32.04,48.44,100.21,0.00,0.00,0.00,39.07,55.21,100.07,0.00,0.00,0.00,1.83,71666.26,90.85,2083.33,112638.92,159.64,0.00,1705.73,119461.76,161.46,0.00,39214.96,2.50,3.30,98.34,64.00,64.40,7.90,7.40,44.47,64.10,63.70,170.29,165.96,1048.75,0.00,0.00,179.06,194.66,1073.35,0.00,0.00,24.90,178.00,174.60,25.10,184.20,183.90,0.08,15.20,14.58,5959.00,7027.00,2702.00,0.00,0.00,0.00,953.41,162.85,947.63,164.24,116.73,-435.00,117768.66,23.64,10.33,2.25,11.71,40.03,6.42,1.53,1.14,132.18,-624.00,168740.05,25.17,9.99,1.68,8.62,51.82,0.00,7.27,2.94
2025-05-23 21:46:00,0.00,0.00,0.00,407.59,416.24,-23.53,276.84,413.97,414.31,700.49,698.64,-9.52,-8.88,700.51,700.76,0.00,0.00,0.00,0.00,1051.38,1050.10,1000.38,1033.95 ,1104.17,1049.88,1011.70,1055.25 ,1044.60 ,1050.85,1124.50,1065.62,1080.32 ,1057.53,1137.02,1088.88,1094.48 ,1087.40 ,-256.84,,-185.22,13.76,24.18,20.25,80.04,72.29,14.43,26.99,23.73,87.57,58.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,24.49,19.37,59.67,74.07,13.58,24.74,20.88,60.67,65.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.88,123.88,0.00,32.04,48.83,100.20,0.00,0.00,0.00,39.07,55.40,100.07,0.00,0.00,0.00,1.83,71676.35,90.86,2074.65,112638.92,159.46,0.00,1707.90,119461.76,161.46,0.00,39214.96,2.50,3.30,98.34,64.10,64.70,7.80,7.30,44.47,64.10,63.80,170.29,165.96,1049.69,0.00,0.00,179.06,194.66,1077.29,0.00,0.00,24.70,177.60,175.10,24.90,184.60,183.40,0.08,15.21,14.57,5959.00,7028.00,2703.00,0.00,0.00,0.00,964.99,162.76,947.63,164.50,116.81,-447.50,120367.72,23.59,11.04,3.13,4.60,45.38,3.78,2.04,1.19,132.30,-589.00,169685.38,25.13,9.73,1.72,10.14,49.50,0.00,6.09,2.02
2025-05-23 21:48:00,0.00,0.00,0.00,594.98,597.67,-23.42,448.83,597.99,597.79,619.87,403.71,-9.52,-8.55,406.35,451.52,0.00,0.00,0.00,0.00,1051.90,1048.45,999.85,1033.40 ,1098.47,1053.55,1013.88,1055.30 ,1044.35 ,1050.70,1109.80,1070.43,1076.98 ,1042.08,1134.85,1093.00,1089.98 ,1083.48 ,-245.01,,-171.66,13.76,23.19,20.60,80.56,73.27,14.23,26.65,23.91,79.91,60.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,24.43,19.34,60.12,75.98,13.29,24.99,20.96,60.49,65.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.86,125.86,0.00,32.04,48.49,100.21,0.00,0.00,0.00,39.07,55.44,100.07,0.00,0.00,0.00,1.83,71685.75,90.86,2063.80,112638.92,159.46,0.00,1712.24,119461.76,161.46,0.00,39214.96,2.50,3.30,98.34,64.10,64.80,7.70,7.20,44.47,63.90,63.50,170.29,165.96,1051.15,0.00,0.00,179.06,194.66,1078.52,0.00,0.00,25.00,177.90,175.20,25.10,184.10,183.40,0.08,15.20,14.56,5959.00,7028.00,2703.00,0.00,0.00,0.00,957.75,162.67,920.14,164.50,116.81,-442.50,126042.71,23.66,10.91,2.62,5.06,47.05,3.68,1.67,1.32,132.18,-624.00,161667.30,24.70,10.39,1.64,10.70,55.19,0.00,6.20,1.72
2025-05-23 21:50:00,0.00,0.00,0.00,775.97,776.92,-23.96,626.56,775.62,775.96,255.94,317.78,-10.06,-8.23,324.21,320.76,0.00,0.00,0.00,0.00,1052.50,1047.03,998.28,1032.60 ,1077.55,1050.62,1012.53,1046.90 ,1039.75 ,1051.68,1111.45,1068.10,1077.08 ,1048.67,1139.12,1099.38,1095.72 ,1086.40 ,-258.35,,-174.80,13.75,23.66,20.63,78.76,72.83,14.34,26.69,23.97,77.75,59.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,24.44,19.36,58.84,75.45,13.42,25.06,20.96,61.28,62.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89,122.55,0.00,32.04,48.65,100.21,0.00,0.00,0.00,39.07,55.58,100.07,0.00,0.00,0.00,1.83,71695.16,90.87,2072.48,112638.92,159.46,0.00,1712.24,119461.76,161.46,0.00,39214.96,2.50,3.20,98.34,64.30,64.80,7.70,7.10,44.47,63.70,63.40,170.29,165.96,1048.86,0.00,0.00,179.06,194.66,1086.70,0.00,0.00,25.10,178.40,175.10,25.20,184.00,183.50,0.10,15.19,14.57,5959.00,7029.00,2704.00,0.00,0.00,0.00,941.84,162.50,912.91,164.50,116.89,-435.50,115385.51,23.68,10.93,2.66,11.63,47.56,3.86,1.83,1.31,132.01,-564.50,148037.11,24.32,10.82,2.05,13.25,53.91,0.00,5.79,1.66
2025-05-23 21:52:00,0.00,0.00,0.00,328.16,326.18,-23.42,145.01,326.73,323.49,386.58,378.32,-9.63,-8.12,368.80,373.93,0.00,0.00,0.00,0.00,1051.60,1045.90,997.30,1031.60 ,1051.38,1041.85,1005.85,1033.03 ,1032.31 ,1049.95,1101.85,1062.62,1071.47 ,1048.60,1133.80,1093.83,1092.08 ,1081.78 ,-240.02,,-186.09,13.78,23.46,20.67,77.43,73.13,14.30,26.47,23.78,79.43,60.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.09,24.61,19.42,58.80,74.28,13.51,25.78,21.11,61.30,65.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,129.19,0.00,32.04,48.47,100.20,0.00,0.00,0.00,39.07,55.40,100.07,0.00,0.00,0.00,1.83,71704.56,90.88,2070.31,112638.92,159.38,0.00,1716.58,119461.76,161.20,0.00,39214.96,2.40,3.20,98.34,64.30,64.80,7.60,7.10,44.47,63.30,62.90,170.29,165.96,1044.29,0.00,0.00,179.06,194.66,1076.91,0.00,0.00,24.80,178.30,175.90,25.20,183.80,183.40,0.10,15.21,14.57,5959.00,7029.00,2704.00,0.00,0.00,0.00,992.48,162.24,912.91,164.24,116.88,-439.50,116799.59,23.65,11.36,2.09,2.79,50.71,3.70,1.89,1.42,131.85,-632.00,154583.69,23.98,10.70,1.55,8.78,55.92,0.00,6.09,1.57
2025-05-23 21:54:00,0.00,0.00,0.00,447.19,447.93,-24.29,297.24,447.71,446.86,504.74,500.28,-9.74,-9.09,501.83,501.75,0.00,0.00,0.00,0.00,1050.10,1044.70,996.40,1030.40 ,1053.78,1042.90,1004.50,1033.73 ,1032.06 ,1051.60,1073.05,1041.47,1055.37 ,1049.88,1115.28,1074.78,1079.98 ,1067.68 ,-199.76,,-178.71,13.68,24.03,20.04,78.60,72.01,14.33,26.73,23.95,78.74,58.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,27.02,19.17,60.76,74.08,13.63,27.78,20.80,62.76,64.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.88,124.66,0.00,32.04,48.30,100.20,0.00,0.00,0.00,39.08,55.40,100.07,0.00,0.00,0.00,1.83,71713.80,90.88,2092.01,112638.92,159.38,0.00,1718.75,119461.76,160.94,0.00,39214.96,2.40,3.20,98.34,64.40,64.70,7.60,7.10,44.47,63.00,62.60,170.29,165.96,1044.21,0.00,0.00,179.06,194.66,1062.62,0.00,0.00,24.90,178.30,175.60,25.30,183.30,183.40,0.12,15.23,14.59,5959.00,7030.00,2705.00,0.00,0.00,0.00,953.41,162.07,902.78,164.15,116.86,-422.00,124599.44,23.55,11.67,2.97,0.67,53.21,3.73,1.81,1.49,131.65,-557.50,157233.17,23.50,11.25,1.82,10.93,54.16,0.00,6.56,1.56
